text,location,lat,lon,geonameID
"Newberry home invasion. A shot fired into the floor during a home invasion robbery in Newberry on Friday night may have been accidental, according to Alachua County Sheriff’s Office deputies. The incident began at 11:05 p.m. in a home in the 25400 block of SW 2nd Ave. The homeowner said he",Alachua County,29.7086,-82.3332,4145709
"the attention of deputies Saturday afternoon. Kijuan D. McDonald was hauling around a bulging white sack at 4:40 p.m. in the Holly Heights neighborhood of Gainesville “That got our attention,” said Alachua County Sheriff’s Office spokesman Art Forgey. While deputies chatted with McDonald, 24, of Archer, about the contents of",Gainesville,29.6516,-82.3248,4156404
"Kijuan D. McDonald was hauling around a bulging white sack at 4:40 p.m. in the Holly Heights neighborhood of Gainesville. “That got our attention,” said Alachua County Sheriff’s Office spokesman Art Forgey. While deputies chatted with McDonald, 24, of Archer, about the contents of the bag  mostly electronics - other",Alachua County,29.7086,-82.3332,4145709
200 Knucklehead's patrons brawl in Chiefland Off-duty officers from three agencies were called in early Saturday to break up a Chiefland bar brawl that turned into a street fight involving,Chiefland,29.475,-82.8598,4150733
agencies were called in early Saturday to break up a Chiefland bar brawl that turned into a street fight involving as many as 200 people. Chiefland Police Chief Robert Douglas said his officers were called to Knucklehead’s Bar at about 1:30 a.m. Saturday to break up a fight that had,Chiefland,29.475,-82.8598,4150733
"crowd and break up all the fights,” Douglas said. He characterized the participants as mostly men in the 20s and 30s, with most from the Chiefland or Cross City areas. A motive for the fighting had not been established by Monday morning. “We have had some fights at that bar,",Chiefland,29.475,-82.8598,4150733
"on the scene called for backup immediately due to the size of the brawl and then waited for additional officers from the police department, the Levy County Sheriff’s Office, the Florida Highway Patrol and all off-duty officers in the area to arrive. “Even with all that manpower, it took about 30",Levy County,29.2919,-82.7493,4161891
"backup immediately due to the size of the brawl and then waited for additional officers from the police department, the Levy County Sheriff’s Office, the Florida Highway Patrol and all off-duty officers in the area to arrive. “Even with all that manpower, it took about 30 minutes to remove the",Florida,28.7505,-82.5001,4155751
200 Knucklehead's patrons brawl in Chiefland. Off-duty officers from three agencies were called in early Saturday to break up a Chiefland bar brawl that turned into a street fight involving as many as 200 people. Chiefland Police Chief Robert Douglas said his officers were called,Chiefland,29.475,-82.8598,4150733
"break up all the fights,” Douglas said. He characterized the participants as mostly men in the 20s and 30s, with most from the Chiefland or Cross City areas. A motive for the fighting had not been established by Monday morning. “We have had some fights at that bar, but none this",Cross City,29.6344,-83.1251,4152395
"Home sales data in Alachua County a mixed bag . In February, 106 existing single-family homes were sold in Alachua and Gilchrist counties. That’s down 25 percent from the number",Alachua County,29.7086,-82.3332,4145709
"Home sales data in Alachua County a mixed bag . In February, 106 existing single-family homes were sold in Alachua and Gilchrist counties. That’s down 25 percent from the",Alachua,29.7086,-82.3332,4145709
"Home sales data in Alachua County a mixed bag . In February, 106 existing single-family homes were sold in Alachua and Gilchrist counties. That’s down 25 percent from the number sold in February 2008, the Florida Association of Realtors announced Monday --- but it’s up from",Gilchrist,29.7086,-82.7915,4156770
"In February, 106 existing single-family homes were sold in Alachua and Gilchrist counties. That’s down 25 percent from the number sold in February 2008, the Florida Association of Realtors announced Monday --- but it’s up from the 73 homes sold in January. Between February 2008 and February 2009, the median",Florida,28.7505,-82.5001,4155751
"Chiefland man, 19, stabbed in the back. A 19-year-old who tried to avoid a fight with another 19-year-old wound up being stabbed in the back",Chiefland,29.475,-82.8598,4150733
"was taken to the hospital while the man accused of knifing him went to jail. The incident happened at about 4:30 a.m. Saturday in the Hardeetown area of Chiefland. Police Chief Robert Douglas said Stephen Davis, of Chiefland, had been arguing with Michael Durr, of Trenton. “Witnesses told our officers",Hardeetown,29.4916,-82.8637,4158075
"the hospital while the man accused of knifing him went to jail. The incident happened at about 4:30 a.m. Saturday in the Hardeetown area of Chiefland Police Chief Robert Douglas said Stephen Davis, of Chiefland, had been arguing with Michael Durr, of Trenton. “Witnesses told our officers that Davis tried",Chiefland,29.475,-82.8598,4150733
"to a Gainesville hospital for treatment of a punctured lung and other injuries. Durr fled from the scene and reportedly headed to a house outside Chiefland where he had been living with his girlfriend and their baby, parking the BMW he had been driving in the garage. Levy County sheriff's",Chiefland,29.475,-82.8598,4150733
"4:30 a.m. Saturday in the Hardeetown area of Chiefland. Police Chief Robert Douglas said Stephen Davis, of Chiefland, had been arguing with Michael Durr, of Trenton “Witnesses told our officers that Davis tried to walk away, but Durr continued taunting him, and it got physical when Durr hit him (Davis)",Trenton,29.6133,-82.8176,4175637
a knife with a black handle and a four- to five-inch-long blade that he used to stab Davis four times. Davis was taken to a Gainesville hospital for treatment of a punctured lung and other injuries. Durr fled from the scene and reportedly headed to a house outside Chiefland where,Gainesville,29.6516,-82.3248,4156404
"Chiefland man, 19, stabbed in the back. A 19-year-old who tried to avoid a fight with another 19-year-old wound up being stabbed in the back",Chiefland,29.475,-82.8598,4150733
"a house outside Chiefland where he had been living with his girlfriend and their baby, parking the BMW he had been driving in the garage. Levy County sheriff's Deputy Mark Morgan was dispatched to the home Saturday morning because a fire had been reported there. Sheriff’s spokesman Capt. Evan Sullivan said",Levy County,29.2919,-82.7493,4161891
Gainesville man gets 15 years for killing baby. A Gainesville man cut a plea deal minutes before a jury was to be selected to determine,Gainesville,29.6516,-82.3248,4156404
"Gainesville man gets 15 years for killing baby. A Gainesville man cut a plea deal minutes before a jury was to be selected to determine whether he murdered an 11-month-old boy. Tony Servance Jr.,",Gainesville,29.6516,-82.3248,4156404
"Williston man, 87, killed in traffic accident. Louis C. Jensen, 87, of Williston, was killed in a traffic accident Monday morning. The crash occurred at",Williston,29.3875,-82.4468,4178414
"Williston man, 87, killed in traffic accident. Louis C. Jensen, 87, of Williston was killed in a traffic accident Monday morning. The crash occurred at about 10:35 a.m. at the intersection of Northeast 180th Avenue and U.S.",Williston,29.3875,-82.4468,4178414
